complaint_id,year,general_cap_classification,race
19-0328,2019,DEPARTMENTAL VIOLATIONS,Black
19-0329,2019,UNPROFESSIONAL CONDUCT,Black
19-0330,2019,NON-INVESTIGATORY INCIDENT,Black
19-0330,2019,NON-INVESTIGATORY INCIDENT,Black
19-0331,2019,LACK OF SERVICE,White
19-0331,2019,LACK OF SERVICE,White
19-0331,2019,LACK OF SERVICE,White
19-0331,2019,LACK OF SERVICE,White
19-0331,2019,LACK OF SERVICE,White
19-0331,2019,LACK OF SERVICE,White
19-0331,2019,LACK OF SERVICE,White
19-0331,2019,LACK OF SERVICE,White
19-0332,2019,PHYSICAL ABUSE,Black
19-0332,2019,PHYSICAL ABUSE,Black
19-0332,2019,PHYSICAL ABUSE,Black
19-0333,2019,UNPROFESSIONAL CONDUCT,Black
19-0333,2019,UNPROFESSIONAL CONDUCT,Black
19-0333,2019,UNPROFESSIONAL CONDUCT,Black
19-0333,2019,UNPROFESSIONAL CONDUCT,Black
19-0333,2019,UNPROFESSIONAL CONDUCT,Black
19-0333,2019,UNPROFESSIONAL CONDUCT,Black
19-0333,2019,UNPROFESSIONAL CONDUCT,Black
19-0333,2019,UNPROFESSIONAL CONDUCT,Black
19-0334,2019,UNPROFESSIONAL CONDUCT,Black
19-0335,2019,PHYSICAL ABUSE,White
19-0335,2019,PHYSICAL ABUSE,White
19-0336,2019,PHYSICAL ABUSE,Black
19-0337,2019,HARASSMENT,Black
19-0338,2019,DEPARTMENTAL VIOLATIONS,Black
19-0338,2019,DEPARTMENTAL VIOLATIONS,Black
19-0338,2019,DEPARTMENTAL VIOLATIONS,Black
19-0338,2019,DEPARTMENTAL VIOLATIONS,Black
19-0338,2019,DEPARTMENTAL VIOLATIONS,Black
19-0339,2019,DEPARTMENTAL VIOLATIONS,Black
19-0340,2019,UNPROFESSIONAL CONDUCT,White
19-0340,2019,UNPROFESSIONAL CONDUCT,White
19-0340,2019,UNPROFESSIONAL CONDUCT,White
19-0340,2019,UNPROFESSIONAL CONDUCT,White
19-0341,2019,LACK OF SERVICE,Black
19-0341,2019,LACK OF SERVICE,Black
19-0342,2019,PHYSICAL ABUSE,Black
19-0342,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0343,2019,PHYSICAL ABUSE,Black
19-0344,2019,LACK OF SERVICE,Black
19-0344,2019,LACK OF SERVICE,Black
19-0344,2019,LACK OF SERVICE,Black
19-0344,2019,LACK OF SERVICE,Black
19-0345,2019,LACK OF SERVICE,Black
19-0345,2019,LACK OF SERVICE,Black
19-0345,2019,LACK OF SERVICE,Black
19-0345,2019,LACK OF SERVICE,Black
19-0345,2019,LACK OF SERVICE,Black
19-0345,2019,LACK OF SERVICE,Black
19-0346,2019,PHYSICAL ABUSE,Black
19-0347,2019,CRIMINAL ALLEGATION,White
19-0348,2019,DEPARTMENTAL VIOLATIONS,Black
19-0349,2019,HARASSMENT,Other/NA
19-0349,2019,HARASSMENT,Other/NA
19-0350,2019,DEPARTMENTAL VIOLATIONS,Black
19-0350,2019,DEPARTMENTAL VIOLATIONS,Black
19-0350,2019,DEPARTMENTAL VIOLATIONS,Black
19-0350,2019,DEPARTMENTAL VIOLATIONS,Black
19-0350,2019,DEPARTMENTAL VIOLATIONS,Black
19-0351,2019,CRIMINAL ALLEGATION,Other/NA
19-0352,2019,DEPARTMENTAL VIOLATIONS,Black
19-0352,2019,DEPARTMENTAL VIOLATIONS,Black
19-0353,2019,PHYSICAL ABUSE,Black
19-0355,2019,LACK OF SERVICE,Black
19-0356,2019,DEPARTMENTAL VIOLATIONS,Black
19-0356,2019,DEPARTMENTAL VIOLATIONS,Black
19-0356,2019,DEPARTMENTAL VIOLATIONS,Black
19-0357,2019,UNPROFESSIONAL CONDUCT,Black
19-0357,2019,UNPROFESSIONAL CONDUCT,Black
19-0358,2019,LACK OF SERVICE,White
19-0359,2019,HARASSMENT,Black
19-0360,2019,LACK OF SERVICE,Black
19-0361,2019,LACK OF SERVICE,Other/NA
19-0361,2019,LACK OF SERVICE,Other/NA
19-0361,2019,LACK OF SERVICE,Other/NA
19-0361,2019,LACK OF SERVICE,Other/NA
19-0362,2019,DEPARTMENTAL VIOLATIONS,White
19-0362,2019,DEPARTMENTAL VIOLATIONS,White
19-0363,2019,HARASSMENT,White
19-0364,2019,LACK OF SERVICE,Other/NA
19-0364,2019,LACK OF SERVICE,Other/NA
19-0365,2019,LACK OF SERVICE,Black
19-0365,2019,LACK OF SERVICE,Black
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0366,2019,CRIMINAL ALLEGATION,Other/NA
19-0367,2019,LACK OF SERVICE,White
19-0368,2019,UNPROFESSIONAL CONDUCT,Black
19-0369,2019,VERBAL ABUSE,Black
19-0369,2019,VERBAL ABUSE,Black
19-0369,2019,VERBAL ABUSE,Black
19-0370,2019,DEPARTMENTAL VIOLATIONS,Black
19-0370,2019,DEPARTMENTAL VIOLATIONS,Black
19-0371,2019,VERBAL ABUSE,Other/NA
19-0372,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0372,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0373,2019,PHYSICAL ABUSE,Black
19-0374,2019,VERBAL ABUSE,Black
19-0375,2019,HARASSMENT,Black
19-0376,2019,LACK OF SERVICE,Black
19-0376,2019,LACK OF SERVICE,Black
19-0376,2019,LACK OF SERVICE,Black
19-0377,2019,PHYSICAL ABUSE,Black
19-0377,2019,PHYSICAL ABUSE,Black
19-0378,2019,LACK OF SERVICE,Black
19-0379,2019,PHYSICAL ABUSE,Black
19-0379,2019,PHYSICAL ABUSE,Black
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0380,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0381,2019,UNPROFESSIONAL CONDUCT,White
19-0382,2019,DEPARTMENTAL VIOLATIONS,Black
19-0382,2019,DEPARTMENTAL VIOLATIONS,Black
19-0383,2019,DEPARTMENTAL VIOLATIONS,Black
19-0383,2019,DEPARTMENTAL VIOLATIONS,Black
19-0384,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0384,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0385,2019,LACK OF SERVICE,Black
19-0386,2019,DEPARTMENTAL VIOLATIONS,Black
19-0386,2019,DEPARTMENTAL VIOLATIONS,Black
19-0387,2019,CRIMINAL ALLEGATION,White
19-0388,2019,PHYSICAL ABUSE,Other/NA
19-0388,2019,PHYSICAL ABUSE,Other/NA
19-0389,2019,UNPROFESSIONAL CONDUCT,Black
19-0390,2019,VERBAL ABUSE,Black
19-0391,2019,VERBAL ABUSE,Black
19-0391,2019,VERBAL ABUSE,Black
19-0392,2019,PHYSICAL ABUSE,Black
19-0392,2019,PHYSICAL ABUSE,Black
19-0393,2019,LACK OF SERVICE,Black
19-0394,2019,CIVIL RIGHTS COMPLAINT,Black
19-0394,2019,CIVIL RIGHTS COMPLAINT,Black
19-0395,2019,VERBAL ABUSE,Black
19-0396,2019,PHYSICAL ABUSE,White
19-0396,2019,PHYSICAL ABUSE,White
19-0396,2019,PHYSICAL ABUSE,White
19-0396,2019,PHYSICAL ABUSE,White
19-0397,2019,UNPROFESSIONAL CONDUCT,White
19-0397,2019,UNPROFESSIONAL CONDUCT,White
19-0398,2019,PHYSICAL ABUSE,Other/NA
19-0398,2019,PHYSICAL ABUSE,Other/NA
19-0398,2019,PHYSICAL ABUSE,Other/NA
19-0398,2019,PHYSICAL ABUSE,Other/NA
19-0398,2019,PHYSICAL ABUSE,Other/NA
19-0398,2019,PHYSICAL ABUSE,Other/NA
19-0399,2019,LACK OF SERVICE,Black
19-0399,2019,LACK OF SERVICE,Black
19-0400,2019,DEPARTMENTAL VIOLATIONS,Black
19-0400,2019,DEPARTMENTAL VIOLATIONS,Black
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0401,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0402,2019,VERBAL ABUSE,Black
19-0402,2019,VERBAL ABUSE,Black
19-0402,2019,VERBAL ABUSE,Black
19-0402,2019,VERBAL ABUSE,Black
19-0403,2019,PHYSICAL ABUSE,Black
19-0403,2019,PHYSICAL ABUSE,Black
19-0405,2019,LACK OF SERVICE,Black
19-0406,2019,LACK OF SERVICE,Black
19-0406,2019,LACK OF SERVICE,Black
19-0406,2019,LACK OF SERVICE,Black
19-0406,2019,LACK OF SERVICE,Black
19-0407,2019,DEPARTMENTAL VIOLATIONS,Black
19-0408,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0408,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0408,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0409,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0409,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0409,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0409,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0410,2019,DEPARTMENTAL VIOLATIONS,White
19-0410,2019,DEPARTMENTAL VIOLATIONS,White
19-0411,2019,NON-INVESTIGATORY INCIDENT,Other/NA
19-0411,2019,NON-INVESTIGATORY INCIDENT,Other/NA
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0412,2019,DEPARTMENTAL VIOLATIONS,Black
19-0413,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0414,2019,DEPARTMENTAL VIOLATIONS,Black
19-0414,2019,DEPARTMENTAL VIOLATIONS,Black
19-0415,2019,PHYSICAL ABUSE,Black
19-0415,2019,PHYSICAL ABUSE,Black
19-0415,2019,PHYSICAL ABUSE,Black
19-0415,2019,PHYSICAL ABUSE,Black
19-0416,2019,VERBAL ABUSE,Black
19-0417,2019,CIVIL RIGHTS COMPLAINT,Black
19-0417,2019,CIVIL RIGHTS COMPLAINT,Black
19-0418,2019,UNPROFESSIONAL CONDUCT,Black
19-0419,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0419,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0420,2019,DEPARTMENTAL VIOLATIONS,Black
19-0421,2019,LACK OF SERVICE,White
19-0421,2019,LACK OF SERVICE,White
19-0422,2019,DEPARTMENTAL VIOLATIONS,Black
19-0422,2019,DEPARTMENTAL VIOLATIONS,Black
19-0422,2019,DEPARTMENTAL VIOLATIONS,Black
19-0422,2019,DEPARTMENTAL VIOLATIONS,Black
19-0422,2019,DEPARTMENTAL VIOLATIONS,Black
19-0422,2019,DEPARTMENTAL VIOLATIONS,Black
19-0423,2019,UNPROFESSIONAL CONDUCT,Black
19-0423,2019,UNPROFESSIONAL CONDUCT,Black
19-0424,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0424,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0424,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0424,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0424,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0424,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0424,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0424,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0425,2019,DEPARTMENTAL VIOLATIONS,Black
19-0425,2019,DEPARTMENTAL VIOLATIONS,Black
19-0426,2019,LACK OF SERVICE,Black
19-0427,2019,VERBAL ABUSE,Other/NA
19-0428,2019,LACK OF SERVICE,Black
19-0428,2019,LACK OF SERVICE,Black
19-0428,2019,LACK OF SERVICE,Black
19-0429,2019,DEPARTMENTAL VIOLATIONS,Black
19-0430,2019,LACK OF SERVICE,White
19-0430,2019,LACK OF SERVICE,White
19-0431,2019,NON-INVESTIGATORY INCIDENT,Black
19-0432,2019,HARASSMENT,Black
19-0432,2019,HARASSMENT,Black
19-0432,2019,HARASSMENT,Black
19-0433,2019,DEPARTMENTAL VIOLATIONS,Black
19-0433,2019,DEPARTMENTAL VIOLATIONS,Black
19-0434,2019,UNPROFESSIONAL CONDUCT,Black
19-0435,2019,VERBAL ABUSE,White
19-0436,2019,UNPROFESSIONAL CONDUCT,White
19-0436,2019,UNPROFESSIONAL CONDUCT,White
19-0436,2019,UNPROFESSIONAL CONDUCT,White
19-0436,2019,UNPROFESSIONAL CONDUCT,White
19-0437,2019,LACK OF SERVICE,White
19-0437,2019,LACK OF SERVICE,White
19-0439,2019,LACK OF SERVICE,Other/NA
19-0440,2019,DEPARTMENTAL VIOLATIONS,Black
19-0440,2019,DEPARTMENTAL VIOLATIONS,Black
19-0441,2019,LACK OF SERVICE,Other/NA
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0442,2019,LACK OF SERVICE,White
19-0443,2019,PHYSICAL ABUSE,Black
19-0444,2019,LACK OF SERVICE,Black
19-0445,2019,UNPROFESSIONAL CONDUCT,Black
19-0445,2019,UNPROFESSIONAL CONDUCT,Black
19-0446,2019,DEPARTMENTAL VIOLATIONS,Black
19-0446,2019,DEPARTMENTAL VIOLATIONS,Black
19-0447,2019,VERBAL ABUSE,White
19-0448,2019,VERBAL ABUSE,Black
19-0449,2019,DEPARTMENTAL VIOLATIONS,Black
19-0449,2019,DEPARTMENTAL VIOLATIONS,Black
19-0449,2019,DEPARTMENTAL VIOLATIONS,Black
19-0449,2019,DEPARTMENTAL VIOLATIONS,Black
19-0449,2019,DEPARTMENTAL VIOLATIONS,Black
19-0449,2019,DEPARTMENTAL VIOLATIONS,Black
19-0450,2019,CRIMINAL ALLEGATION,Black
19-0451,2019,CIVIL RIGHTS COMPLAINT,Black
19-0452,2019,DOMESTIC,Black
19-0452,2019,DOMESTIC,Black
19-0453,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0453,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0453,2019,CIVIL RIGHTS COMPLAINT,Other/NA
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0454,2019,LACK OF SERVICE,Black
19-0455,2019,DEPARTMENTAL VIOLATIONS,Black
19-0456,2019,LACK OF SERVICE,Other/NA
19-0457,2019,LACK OF SERVICE,White
19-0458,2019,DEPARTMENTAL VIOLATIONS,Black
19-0458,2019,DEPARTMENTAL VIOLATIONS,Black
19-0458,2019,DEPARTMENTAL VIOLATIONS,Black
19-0458,2019,DEPARTMENTAL VIOLATIONS,Black
19-0459,2019,PHYSICAL ABUSE,Black
19-0460,2019,VERBAL ABUSE,Black
19-0461,2019,PHYSICAL ABUSE,Other/NA
19-0461,2019,PHYSICAL ABUSE,Other/NA
19-0461,2019,PHYSICAL ABUSE,Other/NA
19-0461,2019,PHYSICAL ABUSE,Other/NA
19-0462,2019,DEPARTMENTAL VIOLATIONS,Black
19-0463,2019,PHYSICAL ABUSE,Black
19-0463,2019,PHYSICAL ABUSE,Black
19-0463,2019,PHYSICAL ABUSE,Black
19-0463,2019,PHYSICAL ABUSE,Black
19-0463,2019,PHYSICAL ABUSE,Black
19-0463,2019,PHYSICAL ABUSE,Black
19-0463,2019,PHYSICAL ABUSE,Black
19-0464,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0464,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0465,2019,PHYSICAL ABUSE,Black
19-0465,2019,PHYSICAL ABUSE,Black
19-0465,2019,PHYSICAL ABUSE,Black
19-0465,2019,PHYSICAL ABUSE,Black
19-0465,2019,PHYSICAL ABUSE,Black
19-0465,2019,PHYSICAL ABUSE,Black
19-0465,2019,PHYSICAL ABUSE,Black
19-0466,2019,DEPARTMENTAL VIOLATIONS,Black
19-0466,2019,DEPARTMENTAL VIOLATIONS,Black
19-0467,2019,HARASSMENT,White
19-0467,2019,HARASSMENT,White
19-0468,2019,UNPROFESSIONAL CONDUCT,Other/NA
19-0469,2019,LACK OF SERVICE,Black
19-0470,2019,DEPARTMENTAL VIOLATIONS,White
19-0470,2019,DEPARTMENTAL VIOLATIONS,White
19-0470,2019,DEPARTMENTAL VIOLATIONS,White
19-0471,2019,CIVIL RIGHTS COMPLAINT,Black
19-0471,2019,CIVIL RIGHTS COMPLAINT,Black
19-0472,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0472,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0472,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0472,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0473,2019,LACK OF SERVICE,Black
19-0473,2019,LACK OF SERVICE,Black
19-0474,2019,LACK OF SERVICE,Black
19-0475,2019,PHYSICAL ABUSE,Other/NA
19-0475,2019,PHYSICAL ABUSE,Other/NA
19-0476,2019,DEPARTMENTAL VIOLATIONS,Black
19-0476,2019,DEPARTMENTAL VIOLATIONS,Black
19-0477,2019,LACK OF SERVICE,Other/NA
19-0478,2019,CRIMINAL ALLEGATION,Black
19-0478,2019,CRIMINAL ALLEGATION,Black
19-0478,2019,CRIMINAL ALLEGATION,Black
19-0478,2019,CRIMINAL ALLEGATION,Black
19-0478,2019,CRIMINAL ALLEGATION,Black
19-0478,2019,CRIMINAL ALLEGATION,Black
19-0478,2019,CRIMINAL ALLEGATION,Black
19-0478,2019,CRIMINAL ALLEGATION,Black
19-0480,2019,LACK OF SERVICE,Other/NA
19-0481,2019,PHYSICAL ABUSE,Black
19-0481,2019,PHYSICAL ABUSE,Black
19-0482,2019,UNPROFESSIONAL CONDUCT,Black
19-0483,2019,DEPARTMENTAL VIOLATIONS,Black
19-0483,2019,DEPARTMENTAL VIOLATIONS,Black
19-0483,2019,DEPARTMENTAL VIOLATIONS,Black
19-0483,2019,DEPARTMENTAL VIOLATIONS,Black
19-0484,2019,LACK OF SERVICE,Black
19-0485,2019,DEPARTMENTAL VIOLATIONS,Black
19-0486,2019,DEPARTMENTAL VIOLATIONS,Black
19-0486,2019,DEPARTMENTAL VIOLATIONS,Black
19-0487,2019,UNPROFESSIONAL CONDUCT,Other/NA
19-0488,2019,LACK OF SERVICE,Black
19-0488,2019,LACK OF SERVICE,Black
19-0488,2019,LACK OF SERVICE,Black
19-0488,2019,LACK OF SERVICE,Black
19-0489,2019,CIVIL RIGHTS COMPLAINT,Black
19-0489,2019,CIVIL RIGHTS COMPLAINT,Black
19-0490,2019,DEPARTMENTAL VIOLATIONS,White
19-0491,2019,PHYSICAL ABUSE,White
19-0491,2019,PHYSICAL ABUSE,White
19-0491,2019,PHYSICAL ABUSE,White
19-0492,2019,UNPROFESSIONAL CONDUCT,Other/NA
19-0493,2019,DEPARTMENTAL VIOLATIONS,Black
19-0495,2019,PHYSICAL ABUSE,Black
19-0496,2019,NON-INVESTIGATORY INCIDENT,Black
19-0497,2019,DEPARTMENTAL VIOLATIONS,Black
19-0498,2019,VERBAL ABUSE,Black
19-0498,2019,VERBAL ABUSE,Black
19-0499,2019,LACK OF SERVICE,Black
19-0500,2019,DEPARTMENTAL VIOLATIONS,Black
19-0500,2019,DEPARTMENTAL VIOLATIONS,Black
19-0500,2019,DEPARTMENTAL VIOLATIONS,Black
19-0500,2019,DEPARTMENTAL VIOLATIONS,Black
19-0500,2019,DEPARTMENTAL VIOLATIONS,Black
19-0500,2019,DEPARTMENTAL VIOLATIONS,Black
19-0501,2019,PHYSICAL ABUSE,Other/NA
19-0502,2019,DEPARTMENTAL VIOLATIONS,Black
19-0502,2019,DEPARTMENTAL VIOLATIONS,Black
19-0503,2019,CIVIL RIGHTS COMPLAINT,White
19-0504,2019,LACK OF SERVICE,Other/NA
19-0504,2019,LACK OF SERVICE,Other/NA
19-0504,2019,LACK OF SERVICE,Other/NA
19-0504,2019,LACK OF SERVICE,Other/NA
19-0504,2019,LACK OF SERVICE,Other/NA
19-0504,2019,LACK OF SERVICE,Other/NA
19-0505,2019,DEPARTMENTAL VIOLATIONS,Black
19-0505,2019,DEPARTMENTAL VIOLATIONS,Black
19-0505,2019,DEPARTMENTAL VIOLATIONS,Black
19-0505,2019,DEPARTMENTAL VIOLATIONS,Black
19-0505,2019,DEPARTMENTAL VIOLATIONS,Black
19-0506,2019,VERBAL ABUSE,Black
19-0507,2019,NON-INVESTIGATORY INCIDENT,Black
19-0507,2019,NON-INVESTIGATORY INCIDENT,Black
19-0508,2019,PHYSICAL ABUSE,Black
19-0508,2019,PHYSICAL ABUSE,Black
19-0508,2019,PHYSICAL ABUSE,Black
19-0508,2019,PHYSICAL ABUSE,Black
19-0508,2019,PHYSICAL ABUSE,Black
19-0509,2019,DEPARTMENTAL VIOLATIONS,Black
19-0509,2019,DEPARTMENTAL VIOLATIONS,Black
19-0509,2019,DEPARTMENTAL VIOLATIONS,Black
19-0509,2019,DEPARTMENTAL VIOLATIONS,Black
19-0509,2019,DEPARTMENTAL VIOLATIONS,Black
19-0509,2019,DEPARTMENTAL VIOLATIONS,Black
19-0510,2019,DEPARTMENTAL VIOLATIONS,Black
19-0511,2019,NON-INVESTIGATORY INCIDENT,Black
19-0512,2019,DEPARTMENTAL VIOLATIONS,Black
19-0513,2019,LACK OF SERVICE,White
19-0513,2019,LACK OF SERVICE,White
19-0514,2019,DEPARTMENTAL VIOLATIONS,Other/NA
19-0515,2019,DEPARTMENTAL VIOLATIONS,White
19-0515,2019,DEPARTMENTAL VIOLATIONS,White
19-0515,2019,DEPARTMENTAL VIOLATIONS,White
19-0516,2019,DEPARTMENTAL VIOLATIONS,Black
19-0516,2019,DEPARTMENTAL VIOLATIONS,Black
19-0516,2019,DEPARTMENTAL VIOLATIONS,Black
19-0517,2019,VERBAL ABUSE,White
19-0518,2019,DEPARTMENTAL VIOLATIONS,Black
19-0518,2019,DEPARTMENTAL VIOLATIONS,Black
19-0519,2019,UNPROFESSIONAL CONDUCT,Black
19-0519,2019,UNPROFESSIONAL CONDUCT,Black
19-0520,2019,NON-INVESTIGATORY INCIDENT,Black
19-0521,2019,DEPARTMENTAL VIOLATIONS,Black
19-0521,2019,DEPARTMENTAL VIOLATIONS,Black
19-0521,2019,DEPARTMENTAL VIOLATIONS,Black
19-0521,2019,DEPARTMENTAL VIOLATIONS,Black
19-0521,2019,DEPARTMENTAL VIOLATIONS,Black
19-0522,2019,HARASSMENT,Black
19-0523,2019,PHYSICAL ABUSE,Black
19-0523,2019,PHYSICAL ABUSE,Black
19-0524,2019,DEPARTMENTAL VIOLATIONS,Black
19-0525,2019,DEPARTMENTAL VIOLATIONS,White
19-0526,2019,UNPROFESSIONAL CONDUCT,Black
19-0527,2019,DEPARTMENTAL VIOLATIONS,Black
19-0527,2019,DEPARTMENTAL VIOLATIONS,Black
19-0527,2019,DEPARTMENTAL VIOLATIONS,Black
19-0527,2019,DEPARTMENTAL VIOLATIONS,Black
19-0527,2019,DEPARTMENTAL VIOLATIONS,Black
19-0527,2019,DEPARTMENTAL VIOLATIONS,Black
